Date,Time,GPSLongitude,GPSLatitude,SourceFile,DateTimeOriginal
1/14/2023,10:56:50 PM,176.2823333,-37.69412222,./rm/IMG_6341.JPG,2023:01:14 22:56:50
1/20/2023,12:53:06 PM,175.4553972,-39.42890278,./rm/IMG_6426.JPG,2023:01:20 12:53:06
1/24/2023,10:39:14 PM,175.6588444,-40.53851111,./rm/IMG_6522.JPG,2023:01:24 22:39:14
3/1/2023,9:25:02 PM,-82.34115556,29.62601944,./rm/IMG_7128.JPG,2023:03:01 21:25:02
4/20/2023,4:40:06 PM,-82.34117222,29.62600278,./rm/IMG_7991.JPG,2023:04:20 16:40:06
5/1/2023,1:56:55 PM,-82.34118611,29.62607778,./rm/IMG_8254.JPG,2023:05:01 13:56:55
5/1/2023,9:26:16 PM,-82.34117222,29.62600278,./rm/IMG_8265.JPG,2023:05:01 21:26:16
5/2/2023,12:32:27 PM,-82.34129444,29.62595556,./rm/IMG_8280.JPG,2023:05:02 12:32:27
5/2/2023,4:27:29 PM,-82.34117222,29.62600278,./rm/IMG_8287.JPG,2023:05:02 16:27:29
5/7/2023,10:42:34 PM,-82.34117222,29.62600556,./rm/IMG_8405.JPG,2023:05:07 22:42:34
5/8/2023,12:24:33 AM,-82.34117222,29.62600556,./rm/IMG_8415.JPG,2023:05:08 00:24:33
5/12/2023,4:02:51 AM,-82.34123889,29.62594722,./rm/IMG_8557.JPG,2023:05:12 04:02:51
5/12/2023,4:03:47 AM,-82.34117222,29.62600556,./rm/IMG_8561.JPG,2023:05:12 04:03:47
5/12/2023,2:49:02 PM,-82.34117222,29.62600556,./rm/IMG_8576.JPG,2023:05:12 14:49:02
5/12/2023,9:48:48 PM,-82.34117222,29.62600556,./rm/IMG_8579.JPG,2023:05:12 21:48:48
5/17/2023,1:09:45 AM,-82.34117222,29.62600278,./rm/IMG_8618.JPG,2023:05:17 01:09:45
5/26/2023,4:49:24 PM,-82.34117222,29.62600278,./rm/IMG_8746.JPG,2023:05:26 16:49:24
5/28/2023,10:17:00 PM,-82.34061389,29.62588611,./rm/IMG_8786.JPG,2023:05:28 22:17:00
5/30/2023,7:16:57 AM,-82.34099444,29.62601111,./rm/IMG_8812.JPG,2023:05:30 07:16:57
6/5/2023,1:32:24 AM,-82.34117778,29.62601389,./rm/IMG_8899.JPG,2023:06:05 01:32:24
6/5/2023,3:09:41 AM,-82.34117778,29.62601389,./rm/IMG_8906.JPG,2023:06:05 03:09:41
6/17/2023,9:08:56 PM,-82.34117222,29.62601944,./rm/IMG_9225.JPG,2023:06:17 21:08:56
6/25/2023,12:23:56 AM,-82.34118611,29.62582778,./rm/IMG_9397.JPG,2023:06:25 00:23:56
7/3/2023,10:53:28 AM,-82.34117222,29.62601389,./rm/IMG_9583.JPG,2023:07:03 10:53:28
7/9/2023,1:37:54 AM,-82.34116389,29.62601389,./rm/IMG_9652.JPG,2023:07:09 01:37:54
7/11/2023,3:04:07 PM,-82.34116389,29.62601389,./rm/IMG_9700.JPG,2023:07:11 15:04:07
7/17/2023,8:32:13 AM,-82.34116389,29.62601111,./rm/IMG_9841.JPG,2023:07:17 08:32:13
7/17/2023,9:25:54 AM,-82.34115556,29.62603056,./rm/IMG_9845.JPG,2023:07:17 09:25:54
7/17/2023,11:46:43 AM,-82.34115556,29.62600556,./rm/IMG_9852.JPG,2023:07:17 11:46:43
7/19/2023,2:25:08 PM,-82.34115556,29.62600556,./rm/IMG_9891.JPG,2023:07:19 14:25:08
7/19/2023,2:26:06 PM,-82.34110278,29.626025,./rm/IMG_9894.JPG,2023:07:19 14:26:06
7/20/2023,1:44:55 PM,-82.34115556,29.62600556,./rm/IMG_9918.JPG,2023:07:20 13:44:55
7/20/2023,1:44:58 PM,-82.34115556,29.62600556,./rm/IMG_9919.JPG,2023:07:20 13:44:58
7/23/2023,1:30:44 AM,-82.34115556,29.62600556,./rm/IMG_9983.JPG,2023:07:23 01:30:44
7/28/2023,8:52:17 AM,-82.34115556,29.62600556,./rm/IMG_0087.JPG,2023:07:28 08:52:17
7/31/2023,1:01:49 PM,-82.34115556,29.62600556,./rm/IMG_0153.JPG,2023:07:31 13:01:49
8/5/2023,6:28:53 PM,-82.41854722,29.65481389,./rm/IMG_0267.JPG,2023:08:05 18:28:53
8/5/2023,7:19:20 PM,-82.41859444,29.65574444,./rm/IMG_0270.JPG,2023:08:05 19:19:20
8/6/2023,4:23:11 PM,-82.38614722,29.62718889,./rm/IMG_0287.JPG,2023:08:06 16:23:11
8/6/2023,9:31:57 PM,-82.34115556,29.62600556,./rm/IMG_0292.JPG,2023:08:06 21:31:57
8/23/2023,2:06:14 AM,-82.34131667,29.62594722,./rm/IMG_0605.JPG,2023:08:23 02:06:14
8/25/2023,12:16:48 PM,-82.34131667,29.62594722,./rm/IMG_0648.JPG,2023:08:25 12:16:48
8/26/2023,3:12:27 AM,-82.34118611,29.62599444,./rm/IMG_0660.JPG,2023:08:26 03:12:27
8/29/2023,2:26:46 PM,-82.34121111,29.62598889,./rm/IMG_0716.JPG,2023:08:29 14:26:46
8/29/2023,4:05:29 PM,-82.34134722,29.62595556,./rm/IMG_0728.JPG,2023:08:29 16:05:29
9/12/2023,9:16:37 PM,-82.34125556,29.62598611,./rm/IMG_0870.JPG,2023:09:12 21:16:37
9/30/2023,7:23:16 PM,-82.32418889,29.64605556,./rm/IMG_7391.JPG,2023:09:30 19:23:16
9/30/2023,8:47:36 PM,-82.32408889,29.64617222,./rm/IMG_7398.JPG,2023:09:30 20:47:36
9/30/2023,8:48:04 PM,-82.32408889,29.64616944,./rm/IMG_7399.JPG,2023:09:30 20:48:04
9/30/2023,10:20:39 PM,-82.32399722,29.64593889,./rm/IMG_1233.JPG,2023:09:30 22:20:39
10/12/2023,5:28:31 PM,-82.34140833,29.62595,./rm/IMG_1537.JPG,2023:10:12 17:28:31
10/12/2023,5:41:18 PM,-82.34140833,29.62595,./rm/IMG_1565.JPG,2023:10:12 17:41:18
10/12/2023,10:50:37 PM,-82.34140833,29.62595,./rm/IMG_1609.JPG,2023:10:12 22:50:37
10/12/2023,10:53:13 PM,-82.34139444,29.62632222,./rm/IMG_1625.JPG,2023:10:12 22:53:13
10/17/2023,4:48:14 PM,-82.34147778,29.62594444,./rm/IMG_1708.JPG,2023:10:17 16:48:14
10/17/2023,4:48:26 PM,-82.34147778,29.62594444,./rm/IMG_1710.JPG,2023:10:17 16:48:26
10/20/2023,12:11:02 AM,-82.34129444,29.62597222,./rm/IMG_1753.JPG,2023:10:20 00:11:02
10/20/2023,12:11:04 AM,-82.34128611,29.62596389,./rm/IMG_1754.JPG,2023:10:20 00:11:04
10/20/2023,12:11:13 AM,-82.34129444,29.62596389,./rm/IMG_1755.JPG,2023:10:20 00:11:13
10/24/2023,12:04:46 PM,-82.34140833,29.62593889,./rm/IMG_1844.JPG,2023:10:24 12:04:46
10/25/2023,4:24:37 AM,-82.3414,29.62594444,./rm/IMG_1858.JPG,2023:10:25 04:24:37
10/25/2023,4:49:14 AM,-82.3414,29.62594444,./rm/IMG_1862.JPG,2023:10:25 04:49:14
10/25/2023,7:41:20 AM,-82.3414,29.62594167,./rm/IMG_1874.JPG,2023:10:25 07:41:20
10/27/2023,8:57:39 AM,-82.38813056,29.62719167,./rm/IMG_1914.JPG,2023:10:27 08:57:39
10/27/2023,8:57:43 AM,-82.38813056,29.62717222,./rm/IMG_1915.JPG,2023:10:27 08:57:43
10/28/2023,6:13:59 AM,-82.34139444,29.62596111,./rm/IMG_1928.JPG,2023:10:28 06:13:59
10/29/2023,9:33:11 AM,-82.34140833,29.62596389,./rm/IMG_1937.JPG,2023:10:29 09:33:11
10/29/2023,8:52:39 PM,-82.33503611,29.57416111,./rm/IMG_1943.JPG,2023:10:29 20:52:39
10/30/2023,4:29:01 PM,-81.97616389,28.95129722,./rm/IMG_1949.JPG,2023:10:30 16:29:01
10/30/2023,4:29:02 PM,-81.97608056,28.95128889,./rm/IMG_1950.JPG,2023:10:30 16:29:02
10/30/2023,5:33:21 PM,-81.974175,28.90857778,./rm/IMG_1951.JPG,2023:10:30 17:33:21
10/31/2023,8:21:42 AM,-81.98154444,28.9501,./rm/IMG_1953.JPG,2023:10:31 08:21:42
10/31/2023,8:07:39 PM,-81.98153611,28.95011667,./rm/IMG_1957.JPG,2023:10:31 20:07:39
10/31/2023,10:12:04 PM,-81.98176389,28.95010278,./rm/IMG_1958.JPG,2023:10:31 22:12:04
11/1/2023,8:18:00 AM,-81.98154444,28.95007222,./rm/IMG_1960.JPG,2023:11:01 08:18:00
11/1/2023,4:09:18 PM,-81.98155278,28.95003889,./rm/IMG_1962.JPG,2023:11:01 16:09:18
11/1/2023,4:09:28 PM,-81.98156111,28.950025,./rm/IMG_1963.JPG,2023:11:01 16:09:28
11/1/2023,6:02:37 PM,-81.78469167,28.8257,./rm/IMG_1966.JPG,2023:11:01 18:02:37
11/1/2023,8:16:16 PM,-81.78405,28.82582778,./rm/IMG_1969.JPG,2023:11:01 20:16:16
11/1/2023,8:16:28 PM,-81.78411111,28.82579722,./rm/IMG_1970.JPG,2023:11:01 20:16:28
11/2/2023,11:06:51 AM,-81.98153056,28.95006389,./rm/IMG_1971.JPG,2023:11:02 11:06:51
11/2/2023,2:46:42 PM,-81.98158889,28.95006944,./rm/IMG_1973.JPG,2023:11:02 14:46:42
11/2/2023,2:46:54 PM,-81.98156111,28.95011111,./rm/IMG_1974.JPG,2023:11:02 14:46:54
11/2/2023,7:17:15 PM,-82.13632222,29.18647222,./rm/IMG_1976.JPG,2023:11:02 19:17:15
11/2/2023,7:33:05 PM,-82.1363,29.18635,./rm/IMG_1978.JPG,2023:11:02 19:33:05
11/2/2023,7:37:28 PM,-82.13624444,29.18634167,./rm/IMG_1979.JPG,2023:11:02 19:37:28
11/2/2023,8:39:28 PM,-82.34848889,29.57238611,./rm/IMG_1981.JPG,2023:11:02 20:39:28
11/2/2023,8:39:32 PM,-82.36623333,29.59447778,./rm/IMG_1982.JPG,2023:11:02 20:39:32
11/2/2023,9:47:16 PM,-82.34144722,29.62593611,./rm/IMG_1983.JPG,2023:11:02 21:47:16
11/3/2023,11:21:23 AM,-82.34144722,29.62595278,./rm/IMG_1993.JPG,2023:11:03 11:21:23
11/3/2023,11:54:14 PM,-82.34144722,29.62595556,./rm/IMG_2006.JPG,2023:11:03 23:54:14
11/8/2023,7:18:52 PM,-81.93225278,28.91488611,./rm/IMG_2054.JPG,2023:11:08 19:18:52
11/8/2023,7:31:36 PM,-81.94979722,28.92421111,./rm/IMG_2055.JPG,2023:11:08 19:31:36
11/9/2023,9:41:12 PM,-81.98145278,28.94993056,./rm/IMG_2058.JPG,2023:11:09 21:41:12
11/10/2023,3:19:19 PM,-81.35026389,28.44925278,./rm/IMG_2059.JPG,2023:11:10 15:19:19
11/10/2023,5:17:13 PM,-81.31561389,28.43325833,./rm/IMG_2060.JPG,2023:11:10 17:17:13
11/10/2023,10:39:58 PM,-115.1543806,36.08529722,./rm/IMG_2061.JPG,2023:11:10 22:39:58
11/11/2023,2:04:11 AM,-115.1465,36.11910556,./rm/IMG_2063.JPG,2023:11:11 02:04:11
11/11/2023,2:05:18 AM,-115.1465222,36.1191,./rm/IMG_2064.JPG,2023:11:11 02:05:18
11/11/2023,1:52:13 PM,-115.1465139,36.11911111,./rm/IMG_2068.JPG,2023:11:11 13:52:13
11/11/2023,2:36:45 PM,-115.1416389,36.16808056,./rm/IMG_2070.JPG,2023:11:11 14:36:45
11/11/2023,3:07:48 PM,-115.1409528,36.16937222,./rm/IMG_2072.JPG,2023:11:11 15:07:48
11/11/2023,3:10:27 PM,-115.141075,36.16944167,./rm/IMG_2074.JPG,2023:11:11 15:10:27
11/11/2023,3:30:04 PM,-115.1410056,36.16941389,./rm/IMG_2075.JPG,2023:11:11 15:30:04
11/11/2023,3:30:23 PM,-115.1410444,36.16941111,./rm/IMG_2076.JPG,2023:11:11 15:30:23
11/11/2023,4:44:07 PM,-115.1434028,36.17047222,./rm/IMG_2078.JPG,2023:11:11 16:44:07
11/11/2023,4:54:51 PM,-115.14595,36.17180278,./rm/IMG_2080.JPG,2023:11:11 16:54:51
11/11/2023,4:59:52 PM,-115.1446917,36.170975,./rm/IMG_2082.JPG,2023:11:11 16:59:52
11/11/2023,5:41:46 PM,-115.1453083,36.16193889,./rm/IMG_2084.JPG,2023:11:11 17:41:46
11/11/2023,5:41:50 PM,-115.1453389,36.1619,./rm/IMG_2085.JPG,2023:11:11 17:41:50
11/11/2023,5:43:07 PM,-115.1454389,36.16172778,./rm/IMG_2086.JPG,2023:11:11 17:43:07
11/11/2023,5:44:48 PM,-115.1453389,36.16160833,./rm/IMG_2087.JPG,2023:11:11 17:44:48
11/11/2023,5:45:18 PM,-115.1453556,36.16159167,./rm/IMG_2088.JPG,2023:11:11 17:45:18
11/12/2023,11:36:24 AM,-114.827675,35.99210556,./rm/IMG_2095.JPG,2023:11:12 11:36:24
11/12/2023,1:06:49 PM,-114.7591694,36.01635833,./rm/IMG_2100.JPG,2023:11:12 13:06:49
11/13/2023,1:12:04 PM,-115.4308028,36.14623611,./rm/IMG_2116.JPG,2023:11:13 13:12:04
11/13/2023,1:30:52 PM,-115.4296028,36.14678333,./rm/IMG_2117.JPG,2023:11:13 13:30:52
11/13/2023,1:31:20 PM,-115.4296278,36.14677778,./rm/IMG_2118.JPG,2023:11:13 13:31:20
11/13/2023,1:53:46 PM,-115.4343028,36.152425,./rm/IMG_2120.JPG,2023:11:13 13:53:46
11/13/2023,2:13:44 PM,-115.4328472,36.15261389,./rm/IMG_2122.JPG,2023:11:13 14:13:44
11/13/2023,2:13:57 PM,-115.4328472,36.15255278,./rm/IMG_2123.JPG,2023:11:13 14:13:57
11/13/2023,3:27:13 PM,-115.4328611,36.15234444,./rm/IMG_2125.JPG,2023:11:13 15:27:13
11/13/2023,3:29:17 PM,-115.4333417,36.15259167,./rm/IMG_2126.JPG,2023:11:13 15:29:17
11/13/2023,3:29:23 PM,-115.4333028,36.15257222,./rm/IMG_2127.JPG,2023:11:13 15:29:23
11/13/2023,6:38:13 PM,-115.1874306,36.10050278,./rm/IMG_2129.JPG,2023:11:13 18:38:13
11/18/2023,4:56:09 PM,-82.34130833,29.62598889,./rm/IMG_2185.JPG,2023:11:18 16:56:09
11/20/2023,5:31:00 PM,-82.33960556,29.62417778,./rm/IMG_2240.JPG,2023:11:20 17:31:00
11/20/2023,5:31:01 PM,-82.33957778,29.62416111,./rm/IMG_2241 (2).JPG,2023:11:20 17:31:01
12/6/2023,1:15:19 AM,-82.34143889,29.62594167,./rm/IMG_2457.JPG,2023:12:06 01:15:19
12/8/2023,4:45:43 PM,-81.31179722,29.89225278,./rm/IMG_2492.JPG,2023:12:08 16:45:43
12/8/2023,5:15:18 PM,-81.31408611,29.89034444,./rm/IMG_2494.JPG,2023:12:08 17:15:18
12/9/2023,10:36:08 AM,-80.61303056,28.40209444,./rm/IMG_2502.JPG,2023:12:09 10:36:08
12/9/2023,11:30:15 AM,-80.62767778,28.41603889,./rm/IMG_2504.JPG,2023:12:09 11:30:15
12/9/2023,11:30:19 AM,-80.62770833,28.41605278,./rm/IMG_2505.JPG,2023:12:09 11:30:19
12/9/2023,12:13:57 PM,-80.62857778,28.41586389,./rm/IMG_2506.JPG,2023:12:09 12:13:57
12/9/2023,9:51:01 PM,-80.22243611,28.06685556,./rm/IMG_2510.JPG,2023:12:09 21:51:01
12/10/2023,10:11:05 PM,-76.77198889,25.55128611,./rm/IMG_2512.JPG,2023:12:10 22:11:05
12/10/2023,10:11:10 PM,-76.77198889,25.55128611,./rm/IMG_2513.JPG,2023:12:10 22:11:10
12/13/2023,6:52:25 PM,-78.58440278,26.32549444,./rm/IMG_2568.JPG,2023:12:13 18:52:25
12/13/2023,7:24:31 PM,-78.74486389,26.40325556,./rm/IMG_2569.JPG,2023:12:13 19:24:31
12/14/2023,1:24:08 AM,-78.79765278,26.46196667,./rm/IMG_2589.JPG,2023:12:14 01:24:08
12/14/2023,1:36:26 AM,-79.99032778,27.77524167,./rm/IMG_2591.JPG,2023:12:14 01:36:26
12/14/2023,7:44:55 AM,-80.63024722,28.41456944,./rm/IMG_2594.JPG,2023:12:14 07:44:55
12/14/2023,8:26:19 AM,-80.63131111,28.41436111,./rm/IMG_2595.JPG,2023:12:14 08:26:19
12/16/2023,1:13:33 PM,-82.34143056,29.62594444,./rm/IMG_2623.JPG,2023:12:16 13:13:33
12/16/2023,1:13:37 PM,-82.34143056,29.62594444,./rm/IMG_2624.JPG,2023:12:16 13:13:37
12/16/2023,2:53:25 PM,-82.34143056,29.62594444,./rm/IMG_2625.JPG,2023:12:16 14:53:25
12/17/2023,11:26:32 PM,-82.34143056,29.62594444,./rm/IMG_2633.JPG,2023:12:17 23:26:32
12/19/2023,6:23:24 PM,-82.34143889,29.62594444,./rm/IMG_2644.JPG,2023:12:19 18:23:24
12/19/2023,6:28:28 PM,-82.34143889,29.62594444,./rm/IMG_2645.JPG,2023:12:19 18:28:28
12/19/2023,6:29:01 PM,-82.34143889,29.62594444,./rm/IMG_2646.JPG,2023:12:19 18:29:01
12/19/2023,6:29:05 PM,-82.34143889,29.62594444,./rm/IMG_2647.JPG,2023:12:19 18:29:05
12/19/2023,6:30:28 PM,-82.34143889,29.62594444,./rm/IMG_2648.JPG,2023:12:19 18:30:28
12/19/2023,6:31:00 PM,-82.34143889,29.62594444,./rm/IMG_2649.JPG,2023:12:19 18:31:00
12/19/2023,8:06:36 PM,-82.34143889,29.62594444,./rm/IMG_2650.JPG,2023:12:19 20:06:36
12/22/2023,3:49:28 PM,-82.33906389,29.63769722,./rm/IMG_2669.JPG,2023:12:22 15:49:28
12/23/2023,4:55:59 PM,-82.32899444,29.64819722,./rm/IMG_2676.JPG,2023:12:23 16:55:59
12/24/2023,9:04:56 PM,-82.34143056,29.62594722,./rm/IMG_2686.JPG,2023:12:24 21:04:56
12/24/2023,9:05:05 PM,-82.34143056,29.62594722,./rm/IMG_2687.JPG,2023:12:24 21:05:05
12/26/2023,10:26:00 AM,-82.34143056,29.62594722,./rm/IMG_2700.JPG,2023:12:26 10:26:00
12/30/2023,2:11:18 PM,-82.38091944,29.61995833,./rm/IMG_2733.JPG,2023:12:30 14:11:18
12/30/2023,7:05:26 PM,-82.34142222,29.62593889,./rm/IMG_2741.JPG,2023:12:30 19:05:26
1/7/2024,2:09:46 PM,-82.34149167,29.62596111,./rm/IMG_2864.JPG,2024:01:07 14:09:46
1/8/2024,3:03:03 PM,-82.43342778,29.68155278,./rm/IMG_2877.JPG,2024:01:08 15:03:03
1/14/2024,1:50:12 PM,-80.31828333,26.15380278,./rm/IMG_2924.JPG,2024:01:14 13:50:12
1/17/2024,3:42:06 PM,-82.43332778,29.6815,./rm/IMG_2953.JPG,2024:01:17 15:42:06
1/21/2024,11:57:31 PM,-82.3414,29.62588889,./rm/IMG_3004.JPG,2024:01:21 23:57:31
1/25/2024,6:41:51 PM,-82.34136111,29.62596944,./rm/IMG_3040.JPG,2024:01:25 18:41:51
1/25/2024,6:42:15 PM,-82.34136111,29.62596944,./rm/IMG_3044.JPG,2024:01:25 18:42:15
1/25/2024,6:42:18 PM,-82.34136111,29.62596944,./rm/IMG_3045.JPG,2024:01:25 18:42:18
2/1/2024,1:55:10 AM,-82.34137778,29.62596667,./rm/IMG_3108.JPG,2024:02:01 01:55:10
2/4/2024,3:49:59 PM,-82.34140833,29.62595556,./rm/IMG_3163.JPG,2024:02:04 15:49:59
2/11/2024,3:34:31 PM,-82.34140833,29.62595556,./rm/IMG_3272.JPG,2024:02:11 15:34:31
2/14/2024,12:33:36 AM,-82.34140833,29.62595556,./rm/IMG_3299.JPG,2024:02:14 00:33:36
2/14/2024,12:34:59 AM,-82.34140833,29.62595556,./rm/IMG_3302.JPG,2024:02:14 00:34:59
2/14/2024,12:35:06 AM,-82.34140833,29.62595556,./rm/IMG_3303.JPG,2024:02:14 00:35:06
2/23/2024,4:04:39 PM,-82.42499444,29.66131111,./rm/IMG_3367.JPG,2024:02:23 16:04:39
3/5/2024,1:24:57 AM,-82.34137778,29.62594722,./rm/IMG_3430.JPG,2024:03:05 01:24:57
3/5/2024,11:20:55 AM,-82.34137778,29.62594722,./rm/IMG_3436.JPG,2024:03:05 11:20:55
3/5/2024,11:20:57 AM,-82.34137778,29.62594722,./rm/IMG_3437.JPG,2024:03:05 11:20:57
3/6/2024,8:44:51 PM,-82.34137778,29.62594722,./rm/IMG_3455.JPG,2024:03:06 20:44:51
3/7/2024,9:39:50 PM,-82.34137778,29.62594722,./rm/IMG_3467.JPG,2024:03:07 21:39:50
3/12/2024,8:34:55 AM,-82.34136944,29.62594722,./rm/IMG_3509.JPG,2024:03:12 08:34:55
3/12/2024,4:44:45 PM,-82.34136944,29.62594722,./rm/IMG_3519.JPG,2024:03:12 16:44:45
3/19/2024,10:29:31 AM,-82.34162778,29.62591111,./rm/IMG_3678.JPG,2024:03:19 10:29:31
3/22/2024,2:59:20 PM,-82.34134722,29.62595,./rm/IMG_3740.JPG,2024:03:22 14:59:20
3/22/2024,3:00:30 PM,-82.34134722,29.62595,./rm/IMG_3743.JPG,2024:03:22 15:00:30
3/26/2024,12:54:22 AM,-82.34134722,29.62595278,./rm/IMG_3771.JPG,2024:03:26 00:54:22
4/6/2024,3:35:32 AM,-82.34134722,29.62595278,./rm/IMG_3857.JPG,2024:04:06 03:35:32
4/7/2024,3:11:13 PM,-82.34134722,29.62595278,./rm/IMG_3892.JPG,2024:04:07 15:11:13
4/17/2024,3:16:49 PM,-82.34135556,29.62595,./rm/IMG_3995.JPG,2024:04:17 15:16:49
4/17/2024,3:22:53 PM,-82.34135556,29.62595,./rm/IMG_3996.JPG,2024:04:17 15:22:53
4/20/2024,9:10:18 AM,-82.34135556,29.62595,./rm/IMG_4038.JPG,2024:04:20 09:10:18
4/21/2024,11:20:39 AM,-82.34135556,29.62595,./rm/IMG_4055.JPG,2024:04:21 11:20:39
4/22/2024,11:54:40 PM,-82.34135556,29.62595278,./rm/IMG_4075.JPG,2024:04:22 23:54:40
4/24/2024,12:05:46 PM,-82.34135556,29.62595278,./rm/IMG_4088.JPG,2024:04:24 12:05:46
4/24/2024,5:57:44 PM,-82.34135556,29.62595278,./rm/IMG_4092.JPG,2024:04:24 17:57:44
4/24/2024,6:39:05 PM,-82.32340278,29.64903611,./rm/IMG_4098.JPG,2024:04:24 18:39:05
